Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Stem Cell Population Maintenance (GO:2000036)	24/56	0.09246455401661628	0.31778607248868646	0	0	1.4872120849536345	3.5409477321945784	SMARCE1;SMARCD1;SMARCC1;SMARCB1;ACTL6B;NCOA3;ESRRB;HMGA2;ARID1A;ING1;SMARCA2;BICRA;SMARCA4;REST;SIN3A;CNOT1;MYC;CNOT2;CNOT3;DPF2;DSG2;RBBP7;OGT;NODAL
Endomembrane System Organization (GO:0010256)	75/196	0.09284410644292836	0.31888074428524504	0	0	1.2302341078801995	2.9240616000473825	WASHC4;WASHC5;LRRK2;MIA3;SNX10;LMNB2;LMNB1;SYNE1;GOLGA2;SEC61A1;SMPD4;TRAPPC12;TRAPPC11;DNM1L;DYNC2H1;USP8;COG8;JAGN1;COG7;COG6;COG5;COG4;TANGO2;VPS33B;COG2;COG1;VPS13B;CSNK1D;ANK3;SYP;LEMD2;DNM1;NUP93;TBC1D20;ALS2;PRKD1;OBSL1;SQSTM1;OPTN;PI4K2A;CUL7;ATL3;VPS4A;TOR1AIP2;CDC42;LMAN1;BAG5;VPS51;LMNA;VPS11;DYM;USP50;SPTBN1;LNPK;CLASP1;SEC31A;ARFGEF1;ARFGEF2;HACE1;TOR1A;BCL11B;DMPK;CAV3;NUP155;ATP8B1;OSBPL2;EIF2AK3;AP3D1;HUWE1;PLEKHA3;DES;VAPB;CHMP2B;TRIP11;REEP6
Negative Regulation of Cell-Matrix Adhesion (GO:0001953)	14/30	0.09388700684719371	0.3214061099408519	0	0	1.7345803464755079	4.103433022459462	ACVRL1;JAG1;MYOC;SRC;CDKN2A;NEXMIF;SERPINE1;PTEN;CASK;ARHGAP6;SYNGAP1;DLC1;NF2;MAP4K4
Positive Regulation of B Cell Proliferation (GO:0030890)	14/30	0.09388700684719371	0.3214061099408519	0	0	1.7345803464755079	4.103433022459462	IL21;SASH3;CHRNB2;MEF2C;PGAP1;TFRC;NFATC2;TNFRSF13C;IL2;PTPRC;IL7;CLCF1;NCKAP1L;EPHB2
Positive Regulation of Calcium Ion Transport (GO:0051928)	14/30	0.09388700684719371	0.3214061099408519	0	0	1.7345803464755079	4.103433022459462	PDGFRB;TRPC6;WFS1;CAMK2A;PDGFB;ATP2A1;CACNA1D;ATP2B1;MYLK;CACNB2;CCL5;WNK3;ORAI1;FFAR1
Positive Regulation of Catalytic Activity (GO:0043085)	14/30	0.09388700684719371	0.3214061099408519	0	0	1.7345803464755079	4.103433022459462	BCAS3;XRCC4;B3GAT3;HNRNPU;APOA1;CIB1;MSH6;WRN;MSH2;MSH3;SSBP1;ATP7A;FXN;NHEJ1
Regulation of Transmembrane Transport (GO:0034762)	14/30	0.09388700684719371	0.3214061099408519	0	0	1.7345803464755079	4.103433022459462	KCNJ5;KCNJ6;KCNJ10;KCNJ11;PRKCB;KCNJ13;NEDD4L;KCNJ16;WWP2;INS;OCLN;LONP1;KCNJ1;KCNJ2
Regulation of Protein Ubiquitination (GO:0031396)	45/113	0.09516711030136882	0.3231514430640775	0	0	1.3128061427121487	3.0878787356016204	AMER1;PRKN;GSK3B;KDM1A;NXN;CUL3;LRRK2;MYCBP2;TNFAIP3;XIAP;UBE3A;PARK7;BCL10;PRICKLE1;HDAC8;RCHY1;MALT1;DNAJB2;BAG5;U2AF2;SVBP;AKT1;SASH1;CEP78;PRKCG;FANCI;IVNS1ABP;FBXW7;WFS1;NSMCE3;CAV1;AXIN1;HUWE1;ISG15;KLHL40;TGFBR1;PER2;PINK1;WNK1;TBC1D7;SPRTN;CTNNB1;STUB1;SQSTM1;OGT
Cellular Response to Lectin (GO:1990858)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	LYN;IKBKB;CREBBP;TYROBP;SYK;SRC;PLCG2;EP300;FYN;MAP3K7
Energy Reserve Metabolic Process (GO:0006112)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	GSK3B;GBE1;LEP;GFPT1;PHKG2;PRKAG2;PYGM;NHLRC1;PYGL;G6PC1
Iron Ion Transport (GO:0006826)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	TF;TFRC;TFR2;FTH1;CLTC;SLC11A2;SLC40A1;MCOLN1;SLC39A14;DNM2
Maintenance of Protein Location in Nucleus (GO:0051457)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	BARD1;ARL2BP;TAF8;CHCHD10;HNRNPU;PARK7;SUPT7L;TOPORS;BBS4;SYNE1
Nucleosome Disassembly (GO:0006337)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	SMARCE1;SMARCD1;SMARCC1;SMARCD2;SUPT16H;SET;SMARCB1;SMARCC2;ARID2;SMARCA4
Positive Regulation of Protein Targeting to Membrane (GO:0090314)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	PRNP;KCNB1;MTCL1;ITGB2;ERBB2;CIB1;MIEF2;FYN;ANK3;HRAS
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	SYNCRIP;DHX9;CNOT1;CSDE1;HNRNPD;HNRNPU;RC3H1;PABPC1;ZFP36L2;TNRC6B
Regulation of Spindle Organization (GO:0090224)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	DYNC1H1;GPSM2;STIL;CPAP;NUMA1;DCTN1;CLTC;NUP62;SASS6;GNAI1
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	LYN;IKBKB;CREBBP;TYROBP;SYK;SRC;PLCG2;EP300;FYN;MAP3K7
Striated Muscle Cell Differentiation (GO:0051146)	10/20	0.09535834740537259	0.3231514430640775	0	0	1.982089552238806	4.658135228363918	KDM6B;SKI;POPDC3;LOC102724428;MEF2C;MYOCD;BMP2;MYEF2;CBY1;PLD3
Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	19/43	0.09561122562710142	0.3231514430640775	0	0	1.5696084292332984	3.6846009187301947	RPL5;USP14;USP26;USP7;RPS7;CDKN2A;USP9X;HFE;RPL11;PARK7;FHIT;KLHL40;DDRGK1;CSNK2B;TLK2;WAC;QRICH2;OGT;TAF1
Regulation of Dendrite Development (GO:0050773)	19/43	0.09561122562710142	0.3231514430640775	0	0	1.5696084292332984	3.6846009187301947	ALK;CHRNB2;GSK3B;CHRNA3;CDKL5;KHDC3L;BCL11A;DCC;NEDD4L;VLDLR;BMP7;HECW2;SARM1;NSMF;RTN4IP1;TNIK;LZTS1;MFSD2A;BMPR1A
Activin Receptor Signaling Pathway (GO:0032924)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	SMAD2;SMAD4;SMAD3;HJV;NOG;GDF2;ACVR1B;GDF6;CFC1;TGFBR1;NODAL;TGFBR2
Carboxylic Acid Catabolic Process (GO:0046395)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	BCKDHA;MCCC2;BCKDK;ALDH6A1;ECHS1;IVD;DBT;LDHD;BCKDHB;MCCC1;PPM1K;HIBCH
Cardiac Muscle Cell Development (GO:0055013)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	PDGFRB;PDGFRA;CSRP3;TTR;MYL2;HEY2;TCAP;MYH11;ALPK3;NKX2-5;OBSL1;MYH6
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	SMAD2;JUN;SMAD4;BMPR2;SMAD3;AMHR2;ZMIZ1;MAGI2;SMAD9;AMH;SMAD6;RUNX2
Lipid Translocation (GO:0034204)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	ABCC1;ABCB1;ATP8A2;ATP8A1;ATP8B1;ABCB4;ABCA4;RFT1;ATP11C;ABCA7;ATP11A;ATP9A
Response to Purine-Containing Compound (GO:0014074)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	RYR1;RYR2;NT5E;KCNJ11;TRPC3;ASPH;STAT1;NDUFS4;ENPP1;TLR7;DUOX2;ADA
Sodium Ion Homeostasis (GO:0055078)	12/25	0.095634022009392	0.3231514430640775	0	0	1.829754002342835	4.294847345304626	SLC12A2;SLC12A3;SCNN1G;CYP11B2;TMPRSS3;FXYD2;SCNN1B;SLC12A1;SCNN1A;ATP1A3;ATP1A2;SLC9A1
Regulation of Interferon-Beta Production (GO:0032648)	22/51	0.09775522872824476	0.329748927688734	0	0	1.5041969147005445	3.497691923951224	DDX3X;DHX9;ISG15;PTPN11;RELB;IFIH1;YY1;RNF135;TBK1;POLR3A;OAS1;RNF216;POLR3B;STING1;OAS2;TRAF3;IRF1;POLR3F;REL;TLR8;TLR7;RIGI
Cell-Cell Junction Assembly (GO:0007043)	28/67	0.09792698144395018	0.329748927688734	0	0	1.423756130131467	3.3081445877076265	CNTNAP1;WDR1;FLCN;GJA1;FZR1;CDH2;GJA5;GJA4;CTNNA1;PIP5K1C;JAM3;LIM2;JUP;TBCD;RHOA;CLDN11;CLDN5;GJB2;GJB1;GJB6;TRPV4;CDH11;PKP2;DSG1;PKP1;CTNNB1;DSG3;VCL
Integrin-Mediated Signaling Pathway (GO:0007229)	35/86	0.09931558401270169	0.329748927688734	0	0	1.3611368142762723	3.143481201795947	LAMA5;SEMA7A;ITGB4;SRC;ITGB3;CUL3;ITGA2B;ITGB2;CDC42;PPP3CA;ADAMTS13;ITGAV;ITGB6;FYB1;MPIG6B;DST;SYK;ITGA3;FN1;ADAM10;APOA1;ISG15;HCK;COL3A1;CD40LG;PTPRA;ANGPTL3;ITGA8;ADAM9;ITGA7;MYH9;ITGA6;CCM2;PRKD1;FERMT3
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	101/270	0.09982111097948837	0.329748927688734	0	0	1.186494837146047	2.7341297346543936	MAPKBP1;SLC35B2;TFRC;TRAF3IP2;RORA;TNF;GJA1;TBK1;TFG;CPNE1;TNFSF11;CAPN3;SLC39A8;MAP3K7;WLS;CARD10;IL1R1;PRKCB;WNT5A;JMJD8;MID2;EDAR;PRKD1;RBCK1;ALPK1;CARD14;SQSTM1;OPTN;CARD11;ANKRD17;BCL10;SHARPIN;PLCG2;HMOX1;RIPK1;FADD;TGFB1;INSR;PLK2;CAV1;TNFRSF10B;NR1D1;ESR1;NFKBIA;CYLD;REL;TAB2;CCDC22;CC2D1A;HLA-DRB1;MYD88;CD40;ECM1;EDA;HSPB1;TNFAIP3;FASLG;TREM2;LITAF;IKBKB;TRIM8;PIDD1;CASP8;CASP10;NKIRAS1;NUP62;CD36;IKBKG;CHUK;PLEKHG5;TMC8;IRAK4;RHOA;TNFRSF1A;GPRC5B;TRAF3;TLR8;TLR7;ZMYND11;GAPDH;PRKN;RNF31;CANT1;XIAP;NOD2;ATP2C1;RELA;MALT1;INS;FLNA;BRD4;STAT1;CARD9;STAT3;HUWE1;NR1H4;NLRP12;CD4;PINK1;CD40LG;TRIM32
Inner Mitochondrial Membrane Organization (GO:0007007)	17/38	0.1002011362706533	0.329748927688734	0	0	1.604896373609955	3.6921856789825145	HSPA9;TIMM8A;NDUFA13;TAFAZZIN;UQCC3;MTX2;COX18;TIMM22;MICOS13;BCS1L;MED12;LETM1;APOO;OXA1L;TMEM126A;CIBAR1;SLC25A46
Regulation of Axonogenesis (GO:0050770)	17/38	0.1002011362706533	0.329748927688734	0	0	1.604896373609955	3.6921856789825145	BRSK1;GSK3B;NTRK2;BRSK2;GDI1;PLXND1;PTEN;ARHGAP35;ROBO1;FYCO1;TIAM1;SLITRK1;CHN1;PLXNB2;SLIT2;CORIN;MARK2
Positive Regulation of DNA Metabolic Process (GO:0051054)	43/108	0.10126082725629389	0.329748927688734	0	0	1.3122613100114224	3.005151417882884	RTEL1;MRE11;CDKN1B;DHX9;PNKP;PDGFB;BRCA1;GLI1;EGFR;GLI2;YY1;SMCHD1;WRN;SLX4;TRIM28;MYC;RUVBL1;ANKRD31;MAPK1;NEK2;PDGFRB;CTC1;CDT1;ACD;STN1;EYA1;TINF2;ATRX;EYA4;SMARCA5;BAZ1A;RNF168;SMOC2;RAD50;POT1;ERCC8;MAPKAPK5;DNA2;ERCC6;FGF13;SOS1;FGF10;WRAP53
'De Novo' AMP Biosynthetic Process (GO:0044208)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	ATIC;ADSS1;PAICS;PFAS
GMP Biosynthetic Process (GO:0006177)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	ATIC;HPRT1;PAICS;PFAS
Ammonium Homeostasis (GO:0097272)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RHAG;RHCE;OTC;RHD
Calcium Ion-Regulated Exocytosis of Neurotransmitter (GO:0048791)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RIMS2;SYT1;STXBP1;STXBP2
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	REST;NOTCH1;RBPJ;TBXT
Cellular Hypotonic Response (GO:0071476)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	TRPV4;SLC4A11;SLC12A6;MYLK
Cellular Response to Caffeine (GO:0071313)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RYR1;RYR2;CASQ2;RYR3
Cellular Response to Iron Ion (GO:0071281)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	TFAP2A;TF;TFR2;HFE
Desmosome Assembly (GO:0002159)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	FZR1;JUP;PKP2;PKP1
Endothelin Receptor Signaling Pathway (GO:0086100)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	EDN1;EDNRA;EDNRB;PLCB4
Glycerol Ether Biosynthetic Process (GO:0046504)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	GNPAT;PEX7;FAR1;SELENOI
Hemostasis (GO:0007599)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	P2RY12;VWF;FLII;HPS4
Heparan Sulfate Proteoglycan Catabolic Process (GO:0030200)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	NAGLU;IDUA;GNS;SGSH
Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	C1QB;C1R;ZP3;C1QC
Inclusion Body Assembly (GO:0070841)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PRKN;TRIM37;MAPT;HDAC6
Intracellular pH Elevation (GO:0051454)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	CLN3;OCA2;SLC45A2;SLC26A3
Intraciliary Transport Involved in Cilium Assembly (GO:0035735)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	DYNC2LI1;IFT74;IFT81;IFT56
Lipoprotein Metabolic Process (GO:0042157)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	APP;MTTP;APOE;CTSD
Long-Term Synaptic Depression (GO:0060292)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	SLC24A1;SLC24A4;PLK2;SHANK2
Lung Vasculature Development (GO:0060426)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	BMP4;BMPR2;FOXF1;STRA6
Lysosomal Protein Catabolic Process (GO:1905146)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	VMA12;VMA22;LAMP2;VPS13A
Maintenance of Protein Location in Extracellular Region (GO:0071694)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	FBN2;NRROS;LTBP1;FBN1
Mitochondrial Fragmentation Involved in Apoptotic Process (GO:0043653)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	ERBB4;BAX;VPS35;DNM1L
Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PSEN2;ATP2A2;CALM1;PDZD8
Negative Regulation of Establishment of Protein Localization to Mitochondrion (GO:1903748)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	LMAN1;C11ORF65;LRRK2;MAPT
Negative Regulation of Nervous System Process (GO:0031645)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	GLRA1;TMEM98;EIF2AK3;JAM2
- Reg of Nuclear-Transcribed mRNA Cat Proc, Nonsense-Mediated Decay (GO:2000623)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	SYNCRIP;NBAS;DHX34;PABPC1
Negative Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048387)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	CYP26B1;CYP26C1;CNOT1;EZH2
Negative Regulation of Stress-Activated MAPK Cascade (GO:0032873)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	IGBP1;QARS1;MYC;FOXO1
Negative Regulation of Striated Muscle Tissue Development (GO:0045843)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	FGF8;TGFB1;FGF3;USP19
Negative Regulation of Telomere Capping (GO:1904354)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RAD50;ERCC4;ERCC1;ATM
Pharyngeal Arch Artery Morphogenesis (GO:0061626)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	TGFB2;BMPR2;NOG;BMPR1A
Positive Regulation of Hormone Metabolic Process (GO:0032352)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PAX8;MIA3;GATA3;HIF1A
Positive Regulation of Interleukin-23 Production (GO:0032747)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	IFNG;PLCG2;MYD88;IL17RA
Positive Regulation of Lipoprotein Lipase Activity (GO:0051006)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	APOC2;NR1H3;APOA5;GPIHBP1
Positive Regulation of Membrane Depolarization (GO:1904181)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	MYOC;KDR;DCN;TRPM4
Positive Regulation of Multicellular Organism Growth (GO:0040018)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	GHR;GHRHR;GHSR;PPIB
Positive Regulation of Pinocytosis (GO:0048549)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	CDC42;CLN3;PPT1;APPL1
Positive Regulation of Protein Localization to Centrosome (GO:1904781)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	GSK3B;PROC;NUP62;CEP250
Positive Regulation of Sterol Transport (GO:0032373)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	CETP;ABCB4;NR1H3;PPARG
Positive Regulation of Type 2 Mitophagy (GO:1905091)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PRKN;PINK1;HUWE1;TOMM7
Postsynaptic Density Assembly (GO:0097107)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RELN;NRXN1;PTEN;SHANK3
Proline Metabolic Process (GO:0006560)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	ALDH4A1;PYCR1;PYCR2;PRODH
Pronephros Development (GO:0048793)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	SEC61A1;PAX8;HNF1B;PAX2
Protein Localization to Ciliary Membrane (GO:1903441)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	ARL13B;ARL3;WDR19;BBIP1
Regulation of T Cell Tolerance Induction (GO:0002664)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	IL2RA;HLA-B;FOXP3;TGFBR2
Regulation of T-helper Cell Differentiation (GO:0045622)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RNASEH2A;IRF4;RC3H1;HLA-DRB1
Regulation of Atrial Cardiac Muscle Cell Membrane Depolarization (GO:0060371)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	SCN5A;SCN3B;TBX5;SCN1B
Regulation of Bile Acid Metabolic Process (GO:1904251)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PANK2;NR1H4;CYP7A1;CES1
Regulation of Digestive System Process (GO:0044058)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	NEUROD1;SCO2;KCNQ1;FGF10
Regulation of Entry of Bacterium Into Host Cell (GO:2000535)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	EXOC7;ITGAV;EXOC2;KRT6A
Regulation of High Voltage-Gated Calcium Channel Activity (GO:1901841)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	NPPA;CALM3;SRI;CALM1
Regulation of Microtubule Binding (GO:1904526)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PPP2CA;GAS8;MARK2;TTBK2
Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0014808)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RYR1;RYR2;RYR3;TRDN
Response to UV-C (GO:0010225)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	YY1;WRN;ERCC5;POLH
Response to Caffeine (GO:0031000)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	RYR1;RYR2;CASQ2;RYR3
Response to Increased Oxygen Levels (GO:0036296)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	ATP6V1A;VMA12;VMA22;ATP6V0A2
Selenocysteine Incorporation (GO:0001514)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	EEFSEC;SEPSECS;SARS1;SECISBP2
Short-Chain Fatty Acid Metabolic Process (GO:0046459)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	MCEE;PCCA;OXSM;PCCB
Synaptic Transmission, Dopaminergic (GO:0001963)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	TH;SLC6A2;SLC6A3;SNCA
tRNA 3'-End Processing (GO:0042780)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	TRMT10C;ELAC2;TRNT1;HSD17B10
Thrombopoietin-Mediated Signaling Pathway (GO:0038163)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	THPO;MPL;JAK2;SH2B3
Translational Readthrough (GO:0006451)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	EEFSEC;SEPSECS;SARS1;SECISBP2
Urea Cycle (GO:0000050)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	SLC25A15;NAGS;LDLR;OTC
Ureter Development (GO:0072189)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	SOX17;NPHP3;PAX2;TBX18
Vascular Associated Smooth Muscle Contraction (GO:0014829)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	EDNRA;EDNRB;EDN3;PIK3C2A
White Fat Cell Differentiation (GO:0050872)	4/6	0.10225751586059516	0.329748927688734	0	0	3.9630181926632866	9.03671575573171	PER2;CTBP2;CTBP1;PPARG
Chromatin Remodeling (GO:0006338)	98/262	0.1037465472172176	0.33434420892211275	0	0	1.1862651793487082	2.687844863242528	RB1;SMARCB1;MRE11;KDM1A;TRRAP;EHMT2;EHMT1;YY1;KAT5;MYC;CHEK1;RUVBL1;DPF2;SMARCAD1;SOX9;ARID2;SMARCC1;SMARCC2;KDM2A;DSCAM;KDM2B;VRK1;FOXP3;HCFC1;KMT2E;SRCAP;BAZ2B;UBR5;USP51;ZBTB7A;MORC2;BPTF;BARD1;PHC1;GLMN;SMARCA5;UBE2A;SMARCA1;SMARCA2;ESR1;SMARCA4;HNRNPC;KDM5A;KDM5B;SETD2;KDM5C;CHD8;CHD7;CHD4;BRCA1;CTCF;CHD3;CHD1;MYSM1;PHF8;NIPBL;GATAD1;JARID2;KDM6A;KDM6B;PBRM1;PRMT7;ACTL6B;ATRX;MSL2;BAZ1A;ARID1A;ARID1B;RNF168;METTL23;WAC;TOP1;PRMT9;HDAC4;SMARCD1;SMARCD2;SATB1;SATB2;DDX23;HDAC6;RNF2;BICRA;RBBP7;BRD4;SMARCE1;NPM1;KDM4B;GATAD2B;PER2;MYO1E;MCM3AP;RAD50;REST;TRIP12;BCOR;ERCC6;ZNF335;BRDT
Apical Junction Assembly (GO:0043297)	23/54	0.10430422948805702	0.3357272303423351	0	0	1.47111149703083	3.3253642250184474	PDCD6IP;WDR1;TBCD;ARL2;CLDN2;CLDN1;GRHL2;RHOA;CLDN11;CLDN10;CLDN5;OCLN;PROC;MARVELD2;CLDN14;CLDN9;PARD3;CLDN19;CTNNA1;MICALL2;ESAM;CLDN16;VCL
Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261)	23/54	0.10430422948805702	0.3357272303423351	0	0	1.47111149703083	3.3253642250184474	MBD4;TBP;TAF13;HNF1B;HNF1A;MED16;MED27;MED29;MED17;MED12;MED23;MED11;MED25;MED13;TAF8;KAT8;TAF4B;TAF6;NKX2-5;TAF4;TP53;TAF2;TAF1
Positive Regulation of Cellular Component Organization (GO:0051130)	44/111	0.10450707627042528	0.33593092681396053	0	0	1.3026944485493326	2.9421360560531253	RB1;CAMK2B;GSK3B;VCP;CD151;TFRC;FRMPD4;ABCB7;DCTN1;NRXN1;GBA1;TREM2;PARK7;PTPN23;TNF;DLL1;IGF1R;CDC20;NEUROD2;LMAN1;RELN;SMPD1;GPC3;APOE;FNIP1;CORIN;SNCA;TGFB2;TGFB1;SLF2;SYK;TGFB3;INSR;BMP7;APOA5;SPIDR;TGFBR1;WARS1;RUNX1;IFNG;TFR2;APOC2;BAX;SHANK3
Positive Regulation of Cell Development (GO:0010720)	15/33	0.10456043013007271	0.33593092681396053	0	0	1.6519790888722927	3.730152421405543	KHDC3L;ARMCX5-GPRASP2;SERPINF1;LIG4;RFX3;SOX11;LRP2;LMOD3;HOXA11;BMP4;IFNG;MYOD1;ZNF335;TRIM32;MYF5
